X,Y,LAT,LONG,FC,DSG,SORT_NAME_,FULL_NAME_,FULL_NAM_1,SORT_NAM_1,FULL_NAM_2,FULL_NAM_3,NOTE,ADM1_1,ADM2,ADM3,NO_ADM4,ID_ADM4,NOM_ADM4,ADM4,bbox
-73.066667,18.85,18.85,-73.066667,P,PPL,LETERNEL,L’Éternel,L'Eternel,LETERNEL,L’Éternel,L'Eternel,,Ouest,La Gonave,ANSE-A-GALET,4,151-04,4ème Grand Lagon,GRAND LAGON,"(4:-73.12240820637345,18.80057309777038,-72.96592800767127,...)"
-72.3,18.266667,18.266667,-72.3,P,PPL,NANPAVE,Nan Pave,Nan Pave,NANPAVE,Nan Pave,Nan Pave,,Sud-Est,Jacmel,MARIGOT,4,212-04,4ème Fond Jean Noel,FOND JEAN-NOEL,"(4:-72.30441626140117,18.24939060099558,-72.22689990001021,...)"
-72.966667,19.75,19.75,-72.966667,P,PPL,NANPALMISTE,Nan Palmiste,Nan Palmiste,NANPALMISTE,Nan Palmiste,Nan Palmiste,,Nord-Ouest,Port-de-Paix,PORT DE PAIX,7,911-06,7ème Mahotière,MAHOTIERE,"(4:-73.03362198176887,19.72229042476346,-72.92211885620009,...)"
-72.316667,19.1,19.1,-72.316667,P,PPL,VEILLON,Veillon,Veillon,VEILLON,Veillon,Veillon,,Artibonite,Dessalines,PETITE RIVIERE DE L'ARTI,5,542-05,5ème Pérodin,PERODIN,"(4:-72.44259781233899,19.06188979627723,-72.21958082509485,...)"
-73.2,18.3,18.3,-73.2,P,PPL,VECHI,Vechi,Vechi,VECHI,Vechi,Vechi,,Sud,Aquin,AQUIN,6,731-06,6ème La Colline,LA COLLINE,"(4:-73.28442036970415,18.2731304520089,-73.16300947160966,...)"
-71.933333,19.416667,19.416667,-71.933333,P,PPL,VIAUD,Viaud,Viaud,VIAUD,Viaud,Viaud,,Nord-Est,Valières,VALLIERE,1,441-01,1ère Trois Palmistes,TROIS PALMISTES,"(4:-71.97137931320458,19.3564883721408,-71.86681545816668,...)"
-72.283333,19.55,19.55,-72.283333,P,PPL,VERRIER,Verrier,Verrier,VERRIER,Verrier,Verrier,,Nord,Saint Raphaël,DONDON,4,342-04,4ème Laguille,LAGUILLE,"(4:-72.29910426015334,19.50839530509944,-72.23719852509169,...)"
-72.25,19.216667,19.216667,-72.25,P,PPL,EAUCOUPEE,Eau Coupée,Eau Coupee,EAUCOUPEE,Eau Coupée,Eau Coupee,,Centre,Hinche,MAISSADE,1,612-01,1ère Savane Grande,GRANDE SAVANE,"(4:-72.26574255627378,19.11482753866017,-72.11546868243357,...)"
-72.383333,19.05,19.05,-72.383333,P,PPL,BRISSARD,Brissard,Brissard,BRISSARD,Brissard,Brissard,,Artibonite,Dessalines,PETITE RIVIERE DE L'ARTI,4,542-04,4ème Savane à Roche,SAVANE A ROCHE,"(4:-72.39201780367853,18.91425031280187,-72.22494552841323,...)"
-72.683333,19.083333,19.083333,-72.683333,P,PPL,TERREBLANCHE,Terre Blanche,Terre Blanche,TERREBLANCHE,Terre Blanche,Terre Blanche,,Artibonite,Saint-Marc,SAINT-MARC,6,531-06,6ème Charrette,CHARRETTE,"(4:-72.70579420813607,19.03776034636309,-72.63879751978953,...)"
-71.816667,18.15,18.15,-71.816667,P,PPL,CASSECOTELETTES,Casse Côtelettes,Casse Cotelettes,CASSECOTELETTES,Casse Côtelettes,Casse Cotelettes,,Sud-Est,Belle Anse,ANSE-A-PITRE,1,234-01,1ère Boucan Guillaume,BOUCAN GUILLAUME,"(4:-71.85445092936675,18.03161457305424,-71.73568347061553,...)"
-72.25,18.333333,18.333333,-72.25,P,PPL,CASPIQUET,Caspiquet,Caspiquet,CASPIQUET,Caspiquet,Caspiquet,,Sud-Est,Jacmel,MARIGOT,4,212-04,4ème Fond Jean Noel,FOND JEAN-NOEL,"(4:-72.30441626140117,18.24939060099558,-72.22689990001021,...)"
-72.85,19.733333,19.733333,-72.85,P,PPL,LABOUCHER,La Boucher,La Boucher,LABOUCHER,La Boucher,La Boucher,,Nord-Ouest,Port-de-Paix,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.15,19.016667,19.016667,-72.15,P,PPL,LABORDE,La Borde,La Borde,LABORDE,La Borde,La Borde,,Centre,Mirebalais,BOUCAN CARRE,1,623-01,1ère Petite Montagne,PETITE MONTAGNE,"(4:-72.24853717744861,18.96212327037279,-72.13702066816916,...)"
-72.016667,18.683333,18.683333,-72.016667,P,PPL,LATREMBLAY,La Tremblay,La Tremblay,LATREMBLAY,La Tremblay,La Tremblay,,Ouest,Croix des Bouquets,CORNILLON / GRD BOIS,1,134-01,1ère Plaine Céleste,PLAINE CELESTE,"(4:-72.05742968772978,18.62757435227468,-71.95371905728854,...)"
-72.716667,18.983333,18.983333,-72.716667,P,PPL,PINARD,Pinard,Pinard,PINARD,Pinard,Pinard,,Artibonite,Saint-Marc,SAINT-MARC,1,531-01,1ère Délugé,DELUGE,"(4:-72.73925123115924,18.94225097720101,-72.58890811401807,...)"
-71.9,18.933333,18.933333,-71.9,P,PPL,PILON,Pilon,Pilon,PILON,Pilon,Pilon,,Centre,Lascahobas,LASCAHOBAS,3,631-03,3ème La Hoye,LA HOYE,"(4:-72.04007140437164,18.8509875952015,-71.88307350733635,...)"
-72.533333,19.6,19.6,-72.533333,P,PPL,PIJOTE,Pijote,Pijote,PIJOTE,Pijote,Pijote,,Nord,Plaisance,PLAISANCE,4,371-04,4ème Mapou,MAPOU,"(4:-72.54597521968049,19.5779545585562,-72.48050100441765,19.6218712167834)"
-72.483333,18.95,18.95,-72.483333,P,PPL,NANSAUT,Nan Saut,Nan Saut,NANSAUT,Nan Saut,Nan Saut,,Artibonite,Saint-Marc,VERRETTES,4,532-04,4ème Désarmes,DESARMES,"(4:-72.50026293998252,18.91473199418635,-72.37783831528589,...)"
-73.75,18.333333,18.333333,-73.75,P,PPL,SENECHAT,Senechat,Senechat,SENECHAT,Senechat,Senechat,,Sud,Cayes,MANICHE,8,715-01,1ère Maniche,MANICHE,"(4:-73.79367839094482,18.31375129278808,-73.68844399689277,...)"
-71.983333,19.366667,19.366667,-71.983333,P,PPL,MOMBINCROCHU,Mombin Crochu,Mombin Crochu,MOMBINCROCHU,Mombin Crochu,Mombin Crochu,,Nord-Est,Valières,MOMBIN CROCHU,1,443-01,1ère Sans Souci,SANS SOUCI,"(4:-72.02282460367235,19.30695032609685,-71.90511525216698,...)"
-71.983333,19.366667,19.366667,-71.983333,P,PPL,MOMBENKWOCHI,Momben Kwochi,Momben Kwochi,MOMBENKWOCHI,Momben Kwochi,Momben Kwochi,,Nord-Est,Valières,MOMBIN CROCHU,1,443-01,1ère Sans Souci,SANS SOUCI,"(4:-72.02282460367235,19.30695032609685,-71.90511525216698,...)"
-72.45,19.216667,19.216667,-72.45,P,PPL,SAINTPRE,Saint-Pré,Saint-Pre,SAINTPRE,Saint-Pré,Saint-Pre,,Artibonite,Dessalines,DESSALINES / MARCHANDES,4,541-04,4ème Poste Pierrot,POSTE PIERROT,"(4:-72.51538464268697,19.13007510418288,-72.38898961727688,...)"
-72.45,18.75,18.75,-72.45,P,PPL,MANEGE,Manège,Manege,MANEGE,Manège,Manege,,Ouest,Arcahaie,CABARET,2,142-02,2ème Boucassin,BOUCASSIN,"(4:-72.50653188643724,18.72923168389525,-72.42935977113638,...)"
-73.316667,18.3,18.3,-73.316667,P,PPL,SAINTCASTOR,Saint-Castor,Saint-Castor,SAINTCASTOR,Saint-Castor,Saint-Castor,,Sud,Aquin,AQUIN,1,731-01,1ère Macéan,MACEAN,"(4:-73.39004728905098,18.21593104997811,-73.2679094626514,...)"
-71.933333,19.4,19.4,-71.933333,P,PPL,PONTSABLE,Pont Sable,Pont Sable,PONTSABLE,Pont Sable,Pont Sable,,Nord-Est,Valières,VALLIERE,1,441-01,1ère Trois Palmistes,TROIS PALMISTES,"(4:-71.97137931320458,19.3564883721408,-71.86681545816668,...)"
-72.883333,19.683333,19.683333,-72.883333,P,PPL,VOUTEROUGE,Voûte Rouge,Voute Rouge,VOUTEROUGE,Voûte Rouge,Voute Rouge,,Artibonite,Gros Morne,ANSE ROUGE,1,523-01,1ère L'Arbre,PLAINE DE L'ARBRE,"(4:-73.13629059473499,19.59576969661435,-72.85041444716887,...)"
-72.25,19.333333,19.333333,-72.25,P,PPL,NANJULES,Nan Jules,Nan Jules,NANJULES,Nan Jules,Nan Jules,,Artibonite,Marmelade,SAINT-MICHEL,8,551-08,8ème l'Attalaye,L'ATTALAYE,"(4:-72.34079264836186,19.2611227137424,-72.20069731942561,...)"
-72.616667,19.85,19.85,-72.616667,P,PPL,NANJEANCHARLES,Nan Jean Charles,Nan Jean Charles,NANJEANCHARLES,Nan Jean Charles,Nan Jean Charles,,Nord-Ouest,Saint Louis du Nord,SAINT LOUIS DU NORD,1,921-01,1ère Bas de Sainte Anne,RIVIERE DES NEGRES,"(4:-72.67911895737382,19.81160917932033,-72.5908758009773,...)"
-72.866667,18.15,18.15,-72.866667,P,PPL,TERREROUGE,Terre Rouge,Terre Rouge,TERREROUGE,Terre Rouge,Terre Rouge,,Sud-Est,Bainet,BAINET,9,221-08,9ème Bas de Gris-gris,BAS DE GRIS GRIS,"(4:-72.90251260856985,18.14180406610495,-72.74724250703593,...)"
-73.3,18.3,18.3,-73.3,P,PPL,PASCAL,Pascal,Pascal,PASCAL,Pascal,Pascal,,Sud,Aquin,AQUIN,1,731-01,1ère Macéan,MACEAN,"(4:-73.39004728905098,18.21593104997811,-73.2679094626514,...)"
-73.966667,18.283333,18.283333,-73.966667,P,PPL,PARQUER,Parquer,Parquer,PARQUER,Parquer,Parquer,,Sud,Cayes,CHANTAL,3,713-03,3ème Carrefour Canon,CARREFOUR CANON,"(4:-74.04857386619079,18.23694701009663,-73.93979047305174,...)"
-71.833333,19.566667,19.566667,-71.833333,P,PPL,MORNELONG,Morne Long,Morne Long,MORNELONG,Morne Long,Morne Long,,Nord-Est,Fort-Liberté,FORT LIBERTE,1,411-01,1ère Dumas,DUMAS,"(4:-71.87209936998977,19.54195332288771,-71.78389258577408,...)"
-71.833333,19.566667,19.566667,-71.833333,P,PPL,MORNELONGUE,Morne Longue,Morne Longue,MORNELONGUE,Morne Longue,Morne Longue,,Nord-Est,Fort-Liberté,FORT LIBERTE,1,411-01,1ère Dumas,DUMAS,"(4:-71.87209936998977,19.54195332288771,-71.78389258577408,...)"
-73.2,18.85,18.85,-73.2,P,PPL,MORNEETAGE,Morne Étagé,Morne Etage,MORNEETAGE,Morne Étagé,Morne Etage,,Ouest,La Gonave,POINTE A RAQUETTE,7,152-03,8ème Trou Louis,GRAND VIDE,"(4:-73.21590679666116,18.80436448123601,-73.10651633506069,...)"
-73.033333,18.85,18.85,-73.033333,P,PPL,TIFORTNEGRE,Ti Fort Nègre,Ti Fort Negre,TIFORTNEGRE,Ti Fort Nègre,Ti Fort Negre,,Ouest,La Gonave,ANSE-A-GALET,4,151-04,4ème Grand Lagon,GRAND LAGON,"(4:-73.12240820637345,18.80057309777038,-72.96592800767127,...)"
-72.036944,18.458889,18.458889,-72.036944,P,PPL,TIFOND,Ti Fond,Ti Fond,TIFOND,Ti Fond,Ti Fond,,Ouest,Croix des Bouquets,GANTHIER,6,133-05,6ème Mare Roseaux,MARE ROSEAUX,"(4:-72.12105429432006,18.41242332937333,-72.00535235192933,...)"
-72.2,19.25,19.25,-72.2,P,PPL,SAVANEDIANE,Savane Diane,Savane Diane,SAVANEDIANE,Savane Diane,Savane Diane,,Centre,Hinche,MAISSADE,3,612-03,2ème Narang,HATTY,"(4:-72.24230939835991,19.17477780315323,-72.08194686055901,...)"
-72.55,19.116667,19.116667,-72.55,P,PPL,MOREAU,Moreau,Moreau,MOREAU,Moreau,Moreau,,Artibonite,Saint-Marc,VERRETTES,1,532-01,1ère Liancourt,LIANCOURT,"(4:-72.6085723265515,19.10134996213122,-72.51218494657786,...)"
-72.016667,18.366667,18.366667,-72.016667,P,PPL,MAREPALMISTRE,Mare Palmistre,Mare Palmistre,MAREPALMISTRE,Mare Palmistre,Mare Palmistre,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,2,131-07,2ème Belle Fontaine,BELLE FONTAINE,"(4:-72.10313791508258,18.31155604407633,-71.95265054938318,18.422502643982)"
-73.928056,18.144444,18.144444,-73.928056,P,PPL,PIERRELOUIS,Pierre Louis,Pierre Louis,PIERRELOUIS,Pierre Louis,Pierre Louis,,Sud,Port-Salut,PORT-SALUT,2,721-02,2ème Anse à Drick,ANSE A DRICK,"(4:-73.94997791225069,18.1081707076122,-73.87976227960536,...)"
-72.566667,19.45,19.45,-72.566667,P,PPL,FONDMOREL,Fond Morel,Fond Morel,FONDMOREL,Fond Morel,Fond Morel,,Artibonite,Gonaïves,GONAIVES,3,511-02,3ème Rivière de Bayonnais,RIVIERE DE BAYONNAIS,"(4:-72.62910629681801,19.33663076220006,-72.45223149668607,...)"
-72.45,18.333333,18.333333,-72.45,P,PPL,FONDMELON,Fond Melon,Fond Melon,FONDMELON,Fond Melon,Fond Melon,,Sud-Est,Jacmel,JACMEL,2,211-02,2ème Fond Melon,FOND MELON (Selle et,"(4:-72.46203577612999,18.2848819516409,-72.36785374065744,...)"
-71.833333,18.4,18.4,-71.833333,P,PPL,CAMBRENANT,Cambrenant,Cambrenant,CAMBRENANT,Cambrenant,Cambrenant,,Ouest,Croix des Bouquets,FONDS-VERRETTES,4,135-01,4ème Fonds-Verrettes,FONDS-VERRETTES,"(4:-71.96918963579293,18.27320250299329,-71.69524714913649,...)"
-72.933056,19.646389,19.646389,-72.933056,P,PPL,GRANDBOULAILLE,Grand Boulaille,Grand Boulaille,GRANDBOULAILLE,Grand Boulaille,Grand Boulaille,,Artibonite,Gros Morne,ANSE ROUGE,1,523-01,1ère L'Arbre,PLAINE DE L'ARBRE,"(4:-73.13629059473499,19.59576969661435,-72.85041444716887,...)"
-72.066667,18.533333,18.533333,-72.066667,P,PPL,GRANDBOIS,Grand Bois,Grand Bois,GRANDBOIS,Grand Bois,Grand Bois,,Ouest,Croix des Bouquets,GANTHIER,2,133-02,2ème Balan,BALAN,"(4:-72.15067537336961,18.52599657468232,-71.9551354571355,...)"
-72.566667,18.916667,18.916667,-72.566667,P,PPL,POUILLANT,Pouillant,Pouillant,POUILLANT,Pouillant,Pouillant,,Ouest,Arcahaie,ARCAHAIE,7,141-04,7ème Fonds Baptiste,FONDS BAPTISTE,"(4:-72.61666221488917,18.83303959759951,-72.52003321226277,...)"
-72.566667,18.916667,18.916667,-72.566667,P,PPL,CAPOUILLANT,Ca Pouillant,Ca Pouillant,CAPOUILLANT,Ca Pouillant,Ca Pouillant,,Ouest,Arcahaie,ARCAHAIE,7,141-04,7ème Fonds Baptiste,FONDS BAPTISTE,"(4:-72.61666221488917,18.83303959759951,-72.52003321226277,...)"
-72.8,18.35,18.35,-72.8,P,PPL,GRANDESAVANE,Grande Savane,Grande Savane,GRANDESAVANE,Grande Savane,Grande Savane,,Ouest,Léogâne,GRAND-GOAVE,2,123-02,2ème Tête à Boeuf,TETE A BOUF,"(4:-72.84941926368793,18.2818119422675,-72.76523041834895,18.3890766601599)"
-71.8,19.416667,19.416667,-71.8,P,PPL,CHUITTE,Chuitte,Chuitte,CHUITTE,Chuitte,Chuitte,,Nord-Est,Ouanaminte,MONT ORGANISE,2,423-02,2ème Bois Poux,BOIS POUX,"(4:-71.85970161573681,19.36822399244346,-71.78012658477394,...)"
-72.2,19.1,19.1,-72.2,P,PPL,CANELLE,Canelle,Canelle,CANELLE,Canelle,Canelle,,Centre,Hinche,MAISSADE,3,612-03,2ème Narang,HATTY,"(4:-72.24061938787429,19.07760545262971,-72.08581440581003,...)"
-72.366667,19.4,19.4,-72.366667,P,PPL,LAGONLAVERDURE,Lagon Laverdure,Lagon Laverdure,LAGONLAVERDURE,Lagon Laverdure,Lagon Laverdure,,Artibonite,Marmelade,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.566667,19.15,19.15,-72.566667,P,PPL,JANIN,Janin,Janin,JANIN,Janin,Janin,,Artibonite,Dessalines,PETITE RIVIERE DE L'ARTI,1,542-01,1ère Bas Coursin,BAS COURSIN,"(4:-72.60016198998369,19.13918688676557,-72.49352986960764,...)"
-72.566667,19.15,19.15,-72.566667,P,PPL,JANAIN,Janain,Janain,JANAIN,Janain,Janain,,Artibonite,Dessalines,PETITE RIVIERE DE L'ARTI,1,542-01,1ère Bas Coursin,BAS COURSIN,"(4:-72.60016198998369,19.13918688676557,-72.49352986960764,...)"
-72.526111,18.324167,18.324167,-72.526111,P,PPL,OPERON,Opéron,Operon,OPERON,Opéron,Operon,,Sud-Est,Jacmel,JACMEL,6,211-06,6ème Montagne La Voute,MONTAGNE LA VOUTE,"(4:-72.57027294264202,18.23114428927767,-72.48180107605867,...)"
-72.225,18.554167,18.554167,-72.225,P,PPL,TROISRIGOLE,Trois Rigole,Trois Rigole,TROISRIGOLE,Trois Rigole,Trois Rigole,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,1,131-03,1ère Petit Bois,PETIT BOIS,"(4:-72.28479840262401,18.4990108491715,-72.17107775393504,...)"
-72.225,18.554167,18.554167,-72.225,P,PPL,TROISRIGOLES,Trois Rigoles,Trois Rigoles,TROISRIGOLES,Trois Rigoles,Trois Rigoles,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,1,131-03,1ère Petit Bois,PETIT BOIS,"(4:-72.28479840262401,18.4990108491715,-72.17107775393504,...)"
-73.133333,19.8,19.8,-73.133333,P,PPL,NALLEN,Nallen,Nallen,NALLEN,Nallen,Nallen,,Nord-Ouest,Môle Saint Nicolas,JEAN RABEL,2,934-03,3ème Vielle Hatte,GUINAUDEE,"(4:-73.19818380493848,19.69627968036315,-73.06546170899054,...)"
-73.933333,18.283333,18.283333,-73.933333,P,PPL,TORO,Toro,Toro,TORO,Toro,Toro,,Sud,Cayes,TORBECK,3,712-03,3ème Solon,SOLON,"(4:-73.95472473905534,18.22650592520847,-73.84717979870857,...)"
-72.4,18.966667,18.966667,-72.4,P,PPL,TONY,Tony,Tony,TONY,Tony,Tony,,Artibonite,Saint-Marc,VERRETTES,4,532-04,4ème Désarmes,DESARMES,"(4:-72.50026293998252,18.91473199418635,-72.37783831528589,...)"
-73.866667,18.25,18.25,-73.866667,P,PPL,CARRE,Carré,Carre,CARRE,Carré,Carre,,Sud,Cayes,TORBECK,3,712-03,3ème Solon,SOLON,"(4:-73.95472473905534,18.22650592520847,-73.84717979870857,...)"
-72.416667,19.2,19.2,-72.416667,P,PPL,GRANDFOND,Grand Fond,Grand Fond,GRANDFOND,Grand Fond,Grand Fond,,Artibonite,Dessalines,DESSALINES / MARCHANDES,6,541-06,6ème La Croix,LA CROIX,"(4:-72.43704829294421,19.15115592070936,-72.25705393439142,...)"
-72.7,18.216667,18.216667,-72.7,P,PPL,CORAIL,Corail,Corail,CORAIL,Corail,Corail,,Sud-Est,Bainet,BAINET,1,221-01,1ère Brésilienne,BRESILIENNE,"(4:-72.70578452423626,18.1792160673678,-72.63625407966191,...)"
-72.366667,19.383333,19.383333,-72.366667,P,PPL,LAROSE,La Rose,La Rose,LAROSE,La Rose,La Rose,,Artibonite,Marmelade,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.233333,18.75,18.75,-72.233333,P,PPL,NOUAILLES,Nouailles,Nouailles,NOUAILLES,Nouailles,Nouailles,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,2,131-09,2ème Crochus,CROCHUS,"(4:-72.28820669738104,18.65031599988367,-72.22152652003274,...)"
-72.033333,19.4,19.4,-72.033333,P,PPL,MOUSSAMBE,Moussambé,Moussambe,MOUSSAMBE,Moussambé,Moussambe,,Nord,Saint Raphaël,RANQUITTE,2,343-02,2ème Bois de Lance,BOIS DE LANCE,"(4:-72.10339823014408,19.38516536988607,-72.01363486785471,...)"
-73.016667,18.783333,18.783333,-73.016667,P,PPL,MOURICORPS,Mouri Corps,Mouri Corps,MOURICORPS,Mouri Corps,Mouri Corps,,Ouest,La Gonave,POINTE A RAQUETTE,8,152-04,9ème Pointe à Raquette,TROU LOUIS,"(4:-73.12358845684167,18.74355941923199,-72.99428841258003,...)"
-72.233333,18.416667,18.416667,-72.233333,P,PPL,ROCHEPOLO,Roche Polo,Roche Polo,ROCHEPOLO,Roche Polo,Roche Polo,,Ouest,Port-au-Prince,KENSCOFF,4,115-04,4ème Belle Fontaine,BELLE FONTAINE,"(4:-72.28263376593537,18.38593392261259,-72.19487328827148,...)"
-72.433333,19.516667,19.516667,-72.433333,P,PPL,ROCHEPIERRE,Roche Pierre,Roche Pierre,ROCHEPIERRE,Roche Pierre,Roche Pierre,,Artibonite,Marmelade,MARMELADE,3,552-03,3ème Platon,PLATON,"(4:-72.44718611564656,19.46155623513232,-72.36002537427146,...)"
-73.95,18.216667,18.216667,-73.95,P,PPL,LUCAS,Lucas,Lucas,LUCAS,Lucas,Lucas,,Sud,Cayes,CHANTAL,2,713-02,2ème Melonière,VERONIERE,"(4:-73.97131822185833,18.17395233543209,-73.87685568514161,...)"
-71.916667,19.516667,19.516667,-71.916667,P,PPL,LOUTOUR,Loutour,Loutour,LOUTOUR,Loutour,Loutour,,Nord-Est,Fort-Liberté,PERCHES,1,413-01,1ère Haut des Perches,HAUT DES PERCHES,"(4:-71.9674936897818,19.47954432091382,-71.89408471383831,...)"
-72.516667,19.633333,19.633333,-72.516667,P,PPL,PLACE,Place,Place,PLACE,Place,Place,,Nord,Plaisance,PLAISANCE,1,371-01,1ère Gobert,COLLINE GOBERT,"(4:-72.52502053666831,19.60926802499949,-72.48508602609905,...)"
-71.883333,18.85,18.85,-71.883333,P,PPL,PITO,Pito,Pito,PITO,Pito,Pito,,Centre,Lascahobas,BELLADERE,3,632-03,3ème Riaribes,RIARIBES,"(4:-71.89635742925179,18.77993253266044,-71.78434003986081,...)"
-72.416667,18.25,18.25,-72.416667,P,PPL,MARTEL,Martel,Martel,MARTEL,Martel,Martel,,Sud-Est,Jacmel,CAYES-JACMEL,1,213-01,1ère Ravine Normande,RAVINE NORMANDE,"(4:-72.44356565732909,18.22479084702013,-72.39499305958191,...)"
-71.783333,19.483333,19.483333,-71.783333,P,PPL,MARSEILLE,Marseille,Marseille,MARSEILLE,Marseille,Marseille,,Nord-Est,Ouanaminte,OUANAMINTHE,6,421-05,7ème Savanne Au Lait,SAVANE AU LAIT,"(4:-71.80527312295612,19.4500098870468,-71.75233299197384,...)"
-74.016667,18.25,18.25,-74.016667,P,PPL,MARREROCOU,Marre Rocou,Marre Rocou,MARREROCOU,Marre Rocou,Marre Rocou,,Sud,Coteaux,COTEAUX,4,741-01,4ème Condé,CONDE,"(4:-74.03400691658578,18.18283265140587,-73.98654233396138,...)"
-71.783333,19.166667,19.166667,-71.783333,P,PPL,SAVANEMILLERY,Savane Millery,Savane Millery,SAVANEMILLERY,Savane Millery,Savane Millery,,Centre,Cerca La Source,CECA LA SOURCE,2,641-02,2ème Acajou Bruler,ACAJOU BRULE No 2,"(4:-71.88648740756764,19.14671329858004,-71.74541204423031,...)"
-73.35,19.766667,19.766667,-73.35,P,PPL,REVAL,Reval,Reval,REVAL,Reval,Reval,,Nord-Ouest,Môle Saint Nicolas,MOLE SAINT NICOLAS,1,931-01,1ère Cote de Fer,COTE DE FER,"(4:-73.45573898016966,19.6774640887968,-73.26538145668871,...)"
-72.133333,19.083333,19.083333,-72.133333,P,PPL,REPOSOIR,Reposoir,Reposoir,REPOSOIR,Reposoir,Reposoir,,Centre,Hinche,HINCHE,1,611-01,1ère Juanaria,JUANARIA,"(4:-72.19051800020537,19.01590897721769,-71.99172612915737,...)"
-73.023056,19.839167,19.839167,-73.023056,P,PPL,MALABE,Malabe,Malabe,MALABE,Malabe,Malabe,,Nord-Ouest,Môle Saint Nicolas,JEAN RABEL,1,934-01,1ère Lacoma,LACOMA,"(4:-73.09149649496709,19.73081802573148,-72.99952696080044,...)"
-73.023056,19.839167,19.839167,-73.023056,P,PPL,MALABLE,Malable,Malable,MALABLE,Malable,Malable,,Nord-Ouest,Môle Saint Nicolas,JEAN RABEL,1,934-01,1ère Lacoma,LACOMA,"(4:-73.09149649496709,19.73081802573148,-72.99952696080044,...)"
-72.133333,18.816667,18.816667,-72.133333,P,PPL,LATOILETTE,La Toilette,La Toilette,LATOILETTE,La Toilette,La Toilette,,Centre,Mirebalais,MIREBALAIS,3,621-01,3ème Grand Boucan,GRAND BOUCAN,"(4:-72.20114827817036,18.69524686315236,-72.10460012999187,...)"
-73.2,19.7,19.7,-73.2,P,PPL,PETITERIVIERE,Petite Rivière,Petite Riviere,PETITERIVIERE,Petite Rivière,Petite Riviere,,Nord-Ouest,Môle Saint Nicolas,BAIE DE HENNE,2,932-02,2ème Dos d'Ane,DOS D'ANE,"(4:-73.25497040196234,19.65971126925984,-73.17655349634663,...)"
-72.25,19.6,19.6,-72.25,P,PPL,NANREINE,Nan Reine,Nan Reine,NANREINE,Nan Reine,Nan Reine,,Nord,Acul du Nord,PLAINE DU NORD,3,322-03,3ème Grand Boucan,GRAND BOUCAN,"(4:-72.27910150233231,19.57041282319341,-72.23093539994858,...)"
-71.95,19.183333,19.183333,-71.95,P,PPL,RAQUETTE,Raquette,Raquette,RAQUETTE,Raquette,Raquette,,Centre,Hinche,HINCHE,3,611-03,3ème Aguahedionde,AGUAHEDIONDE(Riv d),"(4:-72.00546043874812,19.09469456530212,-71.85459526695786,...)"
-71.95,19.183333,19.183333,-71.95,P,PPL,NANRAQUETTE,Nan Raquette,Nan Raquette,NANRAQUETTE,Nan Raquette,Nan Raquette,,Centre,Hinche,HINCHE,3,611-03,3ème Aguahedionde,AGUAHEDIONDE(Riv d),"(4:-72.00546043874812,19.09469456530212,-71.85459526695786,...)"
-73.183333,18.883333,18.883333,-73.183333,P,PPL,ZORANGE,Zorange,Zorange,ZORANGE,Zorange,Zorange,,Ouest,La Gonave,POINTE A RAQUETTE,7,152-03,8ème Trou Louis,GRAND VIDE,"(4:-73.21590679666116,18.80436448123601,-73.10651633506069,...)"
-73.183333,18.883333,18.883333,-73.183333,P,PPL,ZORANGER,Zoranger,Zoranger,ZORANGER,Zoranger,Zoranger,,Ouest,La Gonave,POINTE A RAQUETTE,7,152-03,8ème Trou Louis,GRAND VIDE,"(4:-73.21590679666116,18.80436448123601,-73.10651633506069,...)"
-73.716667,18.266667,18.266667,-73.716667,P,PPL,ZOMBI,Zombi,Zombi,ZOMBI,Zombi,Zombi,,Sud,Cayes,LES CAYES,7,711-04,7ème Laurent,LAURENT,"(4:-73.76444967531211,18.21367842002326,-73.71397441608627,...)"
-72.55,19.033333,19.033333,-72.55,P,PPL,DESRUE,Desrue,Desrue,DESRUE,Desrue,Desrue,,Artibonite,Saint-Marc,VERRETTES,5,532-05,5ème Bastien,BASTIEN,"(4:-72.58664060028332,18.97479873797153,-72.46193253036182,...)"
-72.733333,19.833333,19.833333,-72.733333,P,PPL,CHABOTTE,Chabotte,Chabotte,CHABOTTE,Chabotte,Chabotte,,Nord-Ouest,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
