X,Y,GC_NOM_D_O,TYPE,ID_ADM1,ADM1,ID_ADM2,ADM2,ID_ADM3,NOM_ADM3,ADM3,NO_ADM4,ID_ADM4,NOM_ADM4,ADM4,Shape_Le_1,Shape_Ar_1,bbox
-72.549435933665805,19.825484328981201,Fond Ligras,lieudit secondaire2,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.548978797779000,19.802396010816398,Fond Moré,lieudit secondaire2,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.558450993083000,19.811917573590701,Jalousie,lieudit secondaire2,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.533185285943901,19.832882065183899,Passe Zorange Sure,lieudit secondaire2,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.518825296374501,19.782934521322900,Habitation Georges,lieudit secondaire2,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.584071802448307,19.843413047281601,Précipice,lieudit secondaire2,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.552707772092106,19.831173326483398,Robin,lieudit autre,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.533209052586400,19.784948749813299,Morne Magot,relief morne,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.550848600153600,19.798673984457601,Morne Bertrand,relief morne,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.514148721256305,19.784910401988899,Morne Jorese,relief morne,3,Nord,35,Borgne,351,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,0.282949430000000,0.002870530000000,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-71.969417544100097,19.540061393414501,Charrois,lieudit secondaire2,4,Nord-Est,41,Fort-Liberté,413,Perches,PERCHES,2,413-02,2ème Haut des Perches,HAUT DES PERCHES,0.249860870000000,0.002102220000000,"(4:-71.97751746495891,19.50445338771385,-71.89092192320805,...)"
-71.931504543648799,19.542914436571699,Paon,lieudit autre,4,Nord-Est,41,Fort-Liberté,413,Perches,PERCHES,2,413-02,2ème Haut des Perches,HAUT DES PERCHES,0.249860870000000,0.002102220000000,"(4:-71.97751746495891,19.50445338771385,-71.89092192320805,...)"
-71.933884054632699,19.528854524650999,Bas des Perches,lieudit autre,4,Nord-Est,41,Fort-Liberté,413,Perches,PERCHES,2,413-02,2ème Haut des Perches,HAUT DES PERCHES,0.249860870000000,0.002102220000000,"(4:-71.97751746495891,19.50445338771385,-71.89092192320805,...)"
-71.948811993926896,19.541582935431400,La Coupe,lieudit autre,4,Nord-Est,41,Fort-Liberté,413,Perches,PERCHES,2,413-02,2ème Haut des Perches,HAUT DES PERCHES,0.249860870000000,0.002102220000000,"(4:-71.97751746495891,19.50445338771385,-71.89092192320805,...)"
-71.967569511558693,19.508488832731700,Morne Mayombé,relief morne,4,Nord-Est,41,Fort-Liberté,413,Perches,PERCHES,2,413-02,2ème Haut des Perches,HAUT DES PERCHES,0.249860870000000,0.002102220000000,"(4:-71.97751746495891,19.50445338771385,-71.89092192320805,...)"
-72.229393958871199,19.585663371659798,Choiseul,lieudit secondaire2,3,Nord,32,Acul du Nord,323,Milot,MILOT,2,323-02,2ème Bonnet à l'Evêque,BONNET A L'EVEQUE,0.195849890000000,0.001174810000000,"(4:-72.24732643726509,19.57042194231894,-72.18878001268729,...)"
-72.210210534222995,19.624164153228900,Janvier,lieudit secondaire2,3,Nord,32,Acul du Nord,323,Milot,MILOT,2,323-02,2ème Bonnet à l'Evêque,BONNET A L'EVEQUE,0.195849890000000,0.001174810000000,"(4:-72.24732643726509,19.57042194231894,-72.18878001268729,...)"
-72.229583136352403,19.587968656716399,Cabaret,lieudit secondaire2,3,Nord,32,Acul du Nord,323,Milot,MILOT,2,323-02,2ème Bonnet à l'Evêque,BONNET A L'EVEQUE,0.195849890000000,0.001174810000000,"(4:-72.24732643726509,19.57042194231894,-72.18878001268729,...)"
-72.225642709625305,19.600539457073602,Laffite,lieudit secondaire2,3,Nord,32,Acul du Nord,323,Milot,MILOT,2,323-02,2ème Bonnet à l'Evêque,BONNET A L'EVEQUE,0.195849890000000,0.001174810000000,"(4:-72.24732643726509,19.57042194231894,-72.18878001268729,...)"
-72.229827712286294,19.595385164775902,Begot,lieudit autre,3,Nord,32,Acul du Nord,323,Milot,MILOT,2,323-02,2ème Bonnet à l'Evêque,BONNET A L'EVEQUE,0.195849890000000,0.001174810000000,"(4:-72.24732643726509,19.57042194231894,-72.18878001268729,...)"
-72.207745032224196,19.609688893622899,Cimetière,cimetiere,3,Nord,32,Acul du Nord,323,Milot,MILOT,2,323-02,2ème Bonnet à l'Evêque,BONNET A L'EVEQUE,0.195849890000000,0.001174810000000,"(4:-72.24732643726509,19.57042194231894,-72.18878001268729,...)"
-72.209894869774601,19.601605339941599,Morne Gérome,relief morne,3,Nord,32,Acul du Nord,323,Milot,MILOT,2,323-02,2ème Bonnet à l'Evêque,BONNET A L'EVEQUE,0.195849890000000,0.001174810000000,"(4:-72.24732643726509,19.57042194231894,-72.18878001268729,...)"
-72.782003652756700,19.934513446674799,Bras homme,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,911,Port-de-Paix,PORT DE PAIX,1,911-01,1ère Baudin,BAUDIN,0.168899410000000,0.001407190000000,"(4:-72.82082438573667,19.90435495072057,-72.769708091555,19.95258771175367)"
-72.792743335421903,19.935523302928701,Lallemand,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,911,Port-de-Paix,PORT DE PAIX,1,911-01,1ère Baudin,BAUDIN,0.168899410000000,0.001407190000000,"(4:-72.82082438573667,19.90435495072057,-72.769708091555,19.95258771175367)"
-72.788164103589594,19.905652926898700,Trois Pavillons,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,911,Port-de-Paix,PORT DE PAIX,1,911-01,1ère Baudin,BAUDIN,0.168899410000000,0.001407190000000,"(4:-72.82082438573667,19.90435495072057,-72.769708091555,19.95258771175367)"
-72.442837272587496,19.803535425395602,Chevalier,lieudit secondaire2,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.473944914724598,19.819537119526199,Chouchou,lieudit secondaire2,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.427429823694098,19.812985123159201,Bord de Mer Port Margot,lieudit secondaire2,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.431258967364002,19.827036609704599,L'Ilet port Margot,lieudit secondaire2,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.441854018808101,19.808939321067800,Thébaudière,lieudit secondaire2,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.447818665372694,19.793294427846700,Chabet,lieudit autre,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.430176198460302,19.802983436091900,Verger,lieudit autre,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.465532583054298,19.810288420805101,Eau Noire,lieudit autre,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.425683349270798,19.804715667550798,La Source,lieudit autre,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.431810415093295,19.809345944211302,Bayeux,quartier,3,Nord,35,Borgne,352,Port Margot,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,0.354137030000000,0.002464130000000,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.188111735570502,19.722575081645498,Magaeline,lieudit secondaire2,3,Nord,31,Cap Haïtien,311,Cap Haitien,CAP HAITIEN,3,311-03,3ème Petite Anse,PETITE ANSE,0.216188640000000,0.001218250000000,"(4:-72.22703780295211,19.7160633066764,-72.15858747922863,...)"
-72.190830207696294,19.730138543737400,Balan,lieudit autre,3,Nord,31,Cap Haïtien,311,Cap Haitien,CAP HAITIEN,3,311-03,3ème Petite Anse,PETITE ANSE,0.216188640000000,0.001218250000000,"(4:-72.22703780295211,19.7160633066764,-72.15858747922863,...)"
-72.172644806113496,19.729753061687500,Charut,lieudit autre,3,Nord,31,Cap Haïtien,311,Cap Haitien,CAP HAITIEN,3,311-03,3ème Petite Anse,PETITE ANSE,0.216188640000000,0.001218250000000,"(4:-72.22703780295211,19.7160633066764,-72.15858747922863,...)"
-72.176394471373001,19.726896012256500,Bruno,lieudit autre,3,Nord,31,Cap Haïtien,311,Cap Haitien,CAP HAITIEN,3,311-03,3ème Petite Anse,PETITE ANSE,0.216188640000000,0.001218250000000,"(4:-72.22703780295211,19.7160633066764,-72.15858747922863,...)"
-72.709722479874102,19.849948429247700,Glacis Couro,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.720250701726101,19.817841376551801,Chateau,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.683720971054797,19.812530313883599,Foloque,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.705588930745407,19.830730845136799,Tortue,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.730128538816999,19.813081262183900,Mahotière,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.688660252277202,19.824669096745399,Dos Bobo,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.694287789426596,19.816938895164999,Baron,lieudit autre,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.716404640389996,19.831881143468600,Morne Saint Fort,relief morne,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.732771545770703,19.823871308796999,Morne Chatte,relief morne,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,6,921-06,6ème Chamoise,LAFAGNE / CHAMOISE,0.188311190000000,0.001780860000000,"(4:-72.73852674001688,19.80799448835512,-72.67721272109003,...)"
-72.555507381349599,19.684509425535200,Bellande,lieudit secondaire2,3,Nord,37,Plaisance,372,Pilate,PILATE,1,372-01,1ère Ballon,BALLON,0.224409700000000,0.001930800000000,"(4:-72.57612926755149,19.62908559712275,-72.52901653478511,...)"
-72.536556359299396,19.685568773665899,Macajou,lieudit secondaire2,3,Nord,37,Plaisance,372,Pilate,PILATE,1,372-01,1ère Ballon,BALLON,0.224409700000000,0.001930800000000,"(4:-72.57612926755149,19.62908559712275,-72.52901653478511,...)"
-72.541067285675993,19.696720201954001,Bellevue,lieudit secondaire2,3,Nord,37,Plaisance,372,Pilate,PILATE,1,372-01,1ère Ballon,BALLON,0.224409700000000,0.001930800000000,"(4:-72.57612926755149,19.62908559712275,-72.52901653478511,...)"
-72.571332450733607,19.654895643333401,Lagiromie,lieudit secondaire2,3,Nord,37,Plaisance,372,Pilate,PILATE,1,372-01,1ère Ballon,BALLON,0.224409700000000,0.001930800000000,"(4:-72.57612926755149,19.62908559712275,-72.52901653478511,...)"
-72.570807641189106,19.658094475139400,Morne Masque,relief morne,3,Nord,37,Plaisance,372,Pilate,PILATE,1,372-01,1ère Ballon,BALLON,0.224409700000000,0.001930800000000,"(4:-72.57612926755149,19.62908559712275,-72.52901653478511,...)"
-72.916553525923206,18.844019786543399,Fregate,lieudit autre,1,Ouest,15,La Gonave,151,Anse à Galets,ANSE-A-GALET,2,151-02,2ème Petite Source,PETITE SOURCE,0.411524760000000,0.005765040000000,"(4:-72.98253414123747,18.74136882720978,-72.86296375517298,...)"
-72.874555260833006,18.823483006499401,Bord Parc,lieudit autre,1,Ouest,15,La Gonave,151,Anse à Galets,ANSE-A-GALET,2,151-02,2ème Petite Source,PETITE SOURCE,0.411524760000000,0.005765040000000,"(4:-72.98253414123747,18.74136882720978,-72.86296375517298,...)"
-72.927927960834694,18.850289258758401,Passe Voleur,lieudit autre,1,Ouest,15,La Gonave,151,Anse à Galets,ANSE-A-GALET,2,151-02,2ème Petite Source,PETITE SOURCE,0.411524760000000,0.005765040000000,"(4:-72.98253414123747,18.74136882720978,-72.86296375517298,...)"
-72.901780018570193,18.849490564856101,Trou d'Enfer,lieudit autre,1,Ouest,15,La Gonave,151,Anse à Galets,ANSE-A-GALET,2,151-02,2ème Petite Source,PETITE SOURCE,0.411524760000000,0.005765040000000,"(4:-72.98253414123747,18.74136882720978,-72.86296375517298,...)"
-72.927242449698397,18.798656836599200,Morne Petite Source,relief morne,1,Ouest,15,La Gonave,151,Anse à Galets,ANSE-A-GALET,2,151-02,2ème Petite Source,PETITE SOURCE,0.411524760000000,0.005765040000000,"(4:-72.98253414123747,18.74136882720978,-72.86296375517298,...)"
-72.703673264598805,19.881606484284099,Couro Rochonne,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,4,921-04,4ème Rivière de Barre,RIVIERE DE BARRE,0.277465690000000,0.001809360000000,"(4:-72.71123809226401,19.83154315069601,-72.66169589225149,...)"
-72.696215473959498,19.859934510445200,Boucan Chique,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,4,921-04,4ème Rivière de Barre,RIVIERE DE BARRE,0.277465690000000,0.001809360000000,"(4:-72.71123809226401,19.83154315069601,-72.66169589225149,...)"
-72.697472373186599,19.889880263919800,Terre Grinnin,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,4,921-04,4ème Rivière de Barre,RIVIERE DE BARRE,0.277465690000000,0.001809360000000,"(4:-72.71123809226401,19.83154315069601,-72.66169589225149,...)"
-72.695059454438507,19.908164299384602,Bassin Tournin,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,4,921-04,4ème Rivière de Barre,RIVIERE DE BARRE,0.277465690000000,0.001809360000000,"(4:-72.71123809226401,19.83154315069601,-72.66169589225149,...)"
-72.694566886402697,19.900643960474302,Nan Zabricot,lieudit secondaire2,9,Nord-Ouest,92,Saint Louis du Nord,921,Saint Louis du Nord,SAINT LOUIS DU NORD,4,921-04,4ème Rivière de Barre,RIVIERE DE BARRE,0.277465690000000,0.001809360000000,"(4:-72.71123809226401,19.83154315069601,-72.66169589225149,...)"
-72.567048426781398,19.703125046773899,Morne Porc,relief morne,3,Nord,37,Plaisance,372,Pilate,PILATE,4,372-04,4ème Joly,JOLY,0.152656720000000,0.000742150000000,"(4:-72.57870127014735,19.68528563382512,-72.54972075390953,...)"
-72.568231877341901,19.732048405835101,Morne Jean Baptiste,relief morne,3,Nord,37,Plaisance,372,Pilate,PILATE,4,372-04,4ème Joly,JOLY,0.152656720000000,0.000742150000000,"(4:-72.57870127014735,19.68528563382512,-72.54972075390953,...)"
-72.551418733700103,19.733255220970001,Morne Morlant,relief morne,3,Nord,37,Plaisance,372,Pilate,PILATE,4,372-04,4ème Joly,JOLY,0.152656720000000,0.000742150000000,"(4:-72.57870127014735,19.68528563382512,-72.54972075390953,...)"
-72.895467308321102,19.747500646014700,Nan Gramond,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.907278639343801,19.773001845220300,Mombin crochu,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.866868423222101,19.745997023785200,Camp Pongnon,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.880554548686703,19.757061433426600,Nan Campêche,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.896324097997905,19.736717138621799,Nan Tranquille,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.895950452243497,19.767395377173901,Nan Pion,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.904938461958196,19.746175594434000,La Voute,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.905640078880694,19.742850876446301,Cazeau,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.892500058950404,19.713359869011200,Bellevue,lieudit autre,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.867666301510297,19.730453156073700,Brigand,lieudit autre,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.881762558150598,19.737819060845400,Tardif,lieudit autre,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.906909290847295,19.788126618654800,Gallois,lieudit autre,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.922533795736697,19.778996556081498,Bois Chandel,lieudit autre,9,Nord-Ouest,91,Port-de-Paix,913,Bassin Bleu,BASSIN BLEU,3,913-03,3ème Haut des Moustiques,HAUT DES MOUSTIQUES,0.332874790000000,0.005535370000000,"(4:-72.94074813072149,19.70899992700521,-72.83527207624519,...)"
-72.267434800348198,19.565820273805400,Vaseux,lieudit secondaire2,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.224259442319806,19.564528949154600,Ménard,lieudit secondaire2,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.237020521913706,19.543443539077099,La Pète,lieudit secondaire2,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.229150372437203,19.570391702573001,Bois Pin,lieudit secondaire2,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.231646140714304,19.545844172425500,Lagon,lieudit secondaire2,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.222424055380898,19.547120044592202,Latou,lieudit autre,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.221678012850603,19.571757464065399,Ginette,lieudit autre,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.231226933870502,19.553106060617399,Amadi,lieudit autre,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.238344687091498,19.571941273044501,Congo,lieudit autre,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.242318326510798,19.570738028177800,Chaine Bonnet L'Eveque,relief chaine,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.232507178739993,19.531654786827598,Morne Bellevue,relief morne,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.220538098486799,19.543795462660800,Morne Lagon,relief morne,3,Nord,34,Saint Raphaël,342,Dondon,DONDON,1,342-01,1ère Brostage,BROTAGE,0.205053420000000,0.001850100000000,"(4:-72.27173256630476,19.52514247574481,-72.21374709295384,...)"
-72.834896885114702,19.899950895943601,Ford Coq,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,911,Port-de-Paix,PORT DE PAIX,6,911-05,6ème La Corne,LA CORNE,0.379523040000000,0.006137230000000,"(4:-72.92154543407435,19.84329027782422,-72.82185013267735,...)"
-72.844533650670400,19.868031701089599,Terre Brûlée,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,911,Port-de-Paix,PORT DE PAIX,6,911-05,6ème La Corne,LA CORNE,0.379523040000000,0.006137230000000,"(4:-72.92154543407435,19.84329027782422,-72.82185013267735,...)"
-72.866781744539793,19.931117181789901,Haut Fourneau,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,911,Port-de-Paix,PORT DE PAIX,6,911-05,6ème La Corne,LA CORNE,0.379523040000000,0.006137230000000,"(4:-72.92154543407435,19.84329027782422,-72.82185013267735,...)"
-72.881937107152595,19.868082997066999,Cordier,lieudit secondaire2,9,Nord-Ouest,91,Port-de-Paix,911,Port-de-Paix,PORT DE PAIX,6,911-05,6ème La Corne,LA CORNE,0.379523040000000,0.006137230000000,"(4:-72.92154543407435,19.84329027782422,-72.82185013267735,...)"
